,ID,filename,sentence_id,text,space_type
1543,,Franz_Dingelstedt_-_Die_neuen_Argonauten_(1839).txt,1075,"Er – mitten unter ruhig schnarchenden Kriegsknechten, in einer engen,
dumpfigen, dunklen Wachtstube, auf Leib und Leben angeklagt – o Eusebius, wohin
hat Deine Tollkühnheit dich geführt?",perceived_space
1544,,,-1,Gleich wird Ahmed das Essen bringen.,action_space
1545,,Joseph_von_Lauff_-_Marie_Verwahnen_(1902).txt,1671,"Zwei Metalleuchter
warfen ihr flirrendes Licht über die weißgespreitete Tafel und reflektierten in
einem großen Wandspiegel, der fast die ganze, zwischen zwei Fenstern gelegene
Wandfläche einnahm.",perceived_space
1546,,Theodor_Storm_-_Der_Schimmelreiter_(1888).txt,332,"Der Alte antwortete nicht darauf, er schob nur bedächtig seinen Tabaksknoten
aus einer Backe hinter die andere.",no_space
1547,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,249,"Er sah
zum zweiten Stockwerk auf.",visual_space
1548,,Detlev_von_Liliencron_-_Die_Schlacht_bei_Stellau_1201_(1906).txt,190,"Als sie sich so weit genähert
hatten, daß die Farben der Reiter und Rosse erkennbar wurden, zeigte sich auch
der Zug als solcher.",perceived_space
1549,,Hermann_Harry_Schmitz_-_Circulus_vitiosus_(1913).txt,144,"Der Boden des Raumes schien etwa anderthalb Meter hoch mit
Luftschlangen bedeckt.",perceived_space
1550,,Joseph_von_Eichendorff_-_Auch_ich_war_in_Arkadien!_(1834).txt,212,"Ein Mittelgewölk wurde
schnell aufgerollt, und man übersah auf einmal einen weiten Marktplatz, voll
der lebhaftesten Geschäftigkeit, von den schönsten Palästen umgeben.",visual_space
1551,,Heinrich_Laube_-_Das_Schloß_in_Franken_(1837).txt,42,"Man erwartet im Sommer keine Kälte, man will
nicht daran glauben, wenn sie eintritt, man erkältet sich zum Tode, und sagt
doch: es ist ja Sommer!",no_space
1552,,Jodocus_Donatus_Hubertus_Temme_-_In_einer_Brautnacht_(1873).txt,398,"Sie
gingen auf den Hof; der Hof war von einer hohen Mauer eingeschlossen, hatte
aber eine tiefe Pfütze.",action_space
1553,,Arthur_Schnitzler_-_Fräulein_Else_(1924).txt,465,Der Ausschnitt ist nicht tief genug;,no_space
1554,,Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833).txt,566,"Das einfache Feldbett, ein altmodischer, mit Leder überzogener und mit gelben
Zwacken verzierter, ziemlich wackliger Lehnstuhl und ein ungeheurer Tisch von
gleicher Beschaffenheit machten das ganze Stubengerät aus.",descriptive_space
1555,,Benno_Bronner_-_Herr_von_Syllabus_(1873).txt,1329,"Aber unglücklicherweise fand er nicht alsbald ihre
Loge, und nachdem er endlich den richtigen Aufschluß erhalten hatte, war das
Lustspiel beendigt und die Loge leer.",action_space
1556,,Max_Barthel_-_Blockhaus_an_der_Wolga_(1930).txt,1070,"Bevor die Sonne unterging, kam ein
heller, zitronenduftender Mond.",perceived_space
1557,,Balduin_Möllhausen_-_Der_Schatz_von_Quivira_(1879).txt,1810,"Sehen
Sie, wie die Steine leuchten; und das Rauschen und Sprudeln – nein, so kann ich
nicht fort von hier – die Steine würden mich als Gespenster bis in den Schlaf
hinein verfolgen – hier war's doch, wo sie ihn fanden?«",perceived_space
1558,,Theodor_Storm_-_Viola_Tricolor_(1873).txt,67,"Drüben in der Rohrhütte flogen zwei Schwalben aus und ein; sie mußten wohl ihr
Nest darin gebaut haben.",action_space
1559,,Franz_Kafka_-_Ein_Landarzt_(1916).txt,15,"Ich wußte nichts zu
sagen und beugte mich nur, um zu sehen, was es noch in dem Stalle gab.",visual_space
1560,,Jakob_Frey_-_Die_Waise_von_Holligen_(1863).txt,64,"Von dem schrillen
Glockengeläute hatte er keinen Laut gehört.",perceived_space
1561,,Joseph_Roth_-_Tarabas_(1934).txt,364,"In diesem Augenblick
begehrte er die Cousine Maria so heftig und ungeduldig, daß er den Hunger
vergaß.",no_space
1562,,Friedrich_Gerstäcker_-_Das_Wrack_(1870).txt,618,"In derselben Nacht erhob sich ein Sturm und schleuderte das Schiff an
die Riffe, und die Meuterer verließen es mit dem Boot, um sich wahrscheinlich
nach Neu-Guinea oder dem Ostindischen Archipel zu retten.",action_space
1563,,Edmund_Edel_-_Der_Skandal_im_Viktoria-Klub_(1919).txt,893,"In den Gläsern vor ihnen schillerte der goldgelbe Moselwein und Vater Sandhofer prüfte mit Kennerzunge den
ausgezeichneten Jahrgang.",perceived_space
1564,,Alfons_Petzold_-_Der_Totschläger_(1921).txt,77,Mühsam gurgelte es Scheiblechner aus der von Empörung gewürgten Kehle.,no_space
1565,,Gustav_Meyrink_-_Amadeus_Knödlseder_(1913).txt,55,Gemächlich schlenderte er durch die ausgestorbenen Gassen.,action_space
1566,,Jean_Paul_-_Die_unsichtbare_Loge_(1793).txt,23,Neunter Sektor : Eingeweide ohne Leib – Scheerau,no_space
1567,,Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833).txt,367,"Dann verschlang
die Nacht auf einmal alles wieder.",perceived_space
1568,,ETA_Hoffmann_-_Die_Elixiere_des_Teufels_(1815).txt,3621,"Die Turmglocke des Klosters schlug zwölf, ein
blendendes Licht fiel aus den Fenstern der Kirche in meine Zelle.",perceived_space
1569,,,-1,"Das
Zimmer, in dem er sich nun befand, war groß und mit dem feinsten Sinne
eingerichtet.",perceived_space
1570,,Theodor_Storm_-_Bulemanns_Haus_(1866).txt,12,"Das gegenüberstehende Haus ist um ein Stockwerk niedriger, so daß nachts das
Mondlicht ungehindert in die oberen Fenster des alten Hauses fallen kann.",perceived_space
1571,,Arthur_Schnitzler_-_Flucht_in_die_Finsternis_(1931).txt,63,"Robert aber hatte grade diesen gewählt, nicht
nur, weil seine Geldmittel, wenn auch noch leidlich zusammengehalten, ihm einen
längeren Aufenthalt in einer der moderneren Fremdenherbergen nicht gestatteten,
sondern auch, weil er grade hier in einem Zimmer des vierten Stockwerks vor
vielen Jahren in Gesellschaft eines längst verstorbenen Freundes, dessen
Geliebte hier wohnte, manche fröhliche Stunde verbracht hatte.",perceived_space
1572,,Joseph_von_Eichendorff_-_Aus_dem_Leben_eines_Taugenichts_(1826).txt,43,"Ich erschrak sehr,
da ich auf einmal so allein saß, und sprang geschwind in das Schloß hinein, da
hörte ich von oben aus dem Fenster lachen.",perceived_space
1573,,Franz_Kafka_-_Der_Prozeß_(1925).txt,189,"Drüben war noch die
Gesellschaft beim Fenster und schien nur jetzt dadurch, daß K. ans Fenster
herangetreten war, in der Ruhe des Zuschauens ein wenig gestört.",perceived_space
1574,,,-1,"Ich selber werde meine Not
haben, wenn überhaupt, ohne ein Sturzbad den Strand zu erreichen.«",action_space
1575,,Johannes_Dose_-_Steinbeil_und_Bronzeschwert_(1924).txt,1306,"Schon die dritte Woche nach Mittwinter heulte der Ostwind und knirschte der
Frost.",perceived_space
1576,,Ernst_von_Wolzogen_-_Das_dritte_Geschlecht_(1899).txt,2260,"Mitten auf dem Tische lag ein
weisses Blatt, darauf war mit Bleistift in grossen Buchstaben geschrieben:",descriptive_space
1577,,Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833).txt,470,"– Da über die Berge, zwischen den ersten Morgenlichtern sehe ich einen
jungen rüstigen Gesellen wandern, einen grünen Eichenzweig auf dem Hut, die
braunen Locken vom Tau funkelnd, so frisch und keck, als ging's ins Paradies.",perceived_space
1578,,Johann_Wolfgang_von_Goethe_-_Wilhelm_Meisters_Wanderjahre_(1821).txt,-1,"Es war Nacht, das Haus verschlossen, ich sah Licht
in den Zimmern, ich sah Schatten sich an den Vorhängen bewegen, und so saß ich
gegenüber auf einer Bank, immer im Begriff anzuklopfen und immer von mancherlei
Betrachtungen zurückgehalten.",perceived_space
1579,,Conrad_Ferdinand_Meyer_-_Die_Richterin_(1885).txt,547,"Die Richterin erkannte aus der ganzen Gebärde Faustinens, daß diese bei Sinnen
sei, und sosehr sie das schlimme Geständnis überraschte, so wenig gab sie den
furchtbaren Ruf ihrer Allwissenheit preis.",no_space
1580,,Ludwig_Tieck_-_Dichterleben_(1825).txt,1603,"Jetzt glaubte er eine Gestalt zu bemerken, die sich am Fenster hinter den
zugezogenen Vorhängen bewege.",visual_space
1581,,Paul_Scheerbart_-_Das_graue_Tuch_und_zehn_Prozent_Weiß_(1914).txt,909,"Und die Sterne spiegelten sich in den Fluten des Ozeans, der wie eine große
Schüssel sich nach allen Seiten aufreckte.",perceived_space
1582,,Paul_Heyse_-_Die_Blinden_(1852).txt,438,Clemens unterbrach das Gespräch.,no_space
1583,,Edmund_Edel_-_Frau_Mimis_Vergangenheit_(1920).txt,859,"So saß Herr Modersohn in seinem Bureau, verbarrikadiert gegen alle Überfälle.",action_space
1584,,Franz_Kafka_-_Der_Prozeß_(1925).txt,3465,"Ein kleiner Steinbruch , verlassen und öde , lag in der Nähe eines noch ganz städtischen Hauses .",descriptive_space
1585,,Johann_Wolfgang_von_Goethe_-_Die_Wahlverwandtschaften_(1809).txt,-1,"An der Rückseite, hinter den waldigen Hügeln, erhoben sich die blauen Gipfel eines fernen Gebirges,  und die nächste Gegend übersah man im Ganzen.",perceived_space
1586,,Edmund_Edel_-_Frau_Mimis_Vergangenheit_(1920).txt,853,"Hinter ihr
stand ein großer Bibliotheksschrank, der in dem anschließenden Herrenzimmer mit
seinen schöngebundenen Büchern einen harmlosen Eindruck machte.",descriptive_space
1587,,Ernst_von_Wolzogen_-_Das_dritte_Geschlecht_(1899).txt,2273,"Dann zündete sie die Kerze auf ihrem
Nachttischchen an, schloss das Fenster und klappte die Laden vor.",action_space
1588,,Friedrich_Gerstäcker_-_Der_erkaufte_Henker_(1845).txt,187,"»Gut denn – fort mit ihm!« tobte die Menge – »wir haben der betrügerischen
Krämer genug hier in Louisiana, fort an den Baum mit dem Schurken – laßt ihn
erst ein Weilchen zappeln, und dann mag er sich zu Dem legen, mit dem er sein
Sündengeld verdient hat!«",action_space
1589,,Peter_Rosegger_-_Heidepeters_Gabriel_(1882).txt,3298,"»Du kindisches Herz,« sagte Ferdinand, »was wird er uns denn anhaben, der
Waldsingsang, wenn wir ihm auch begegnen?",no_space
1590,,Otto_Julius_Bierbaum_-_Pan_und_die_Geheimräte_(1897).txt,349,"Warum
sollten wir nicht auch einmal - bitte, Herr Professor, ich verzichte gerne aufs
Wort ... !",no_space
1591,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,249,"Er sah
zum zweiten Stockwerk auf.",visual_space
1592,,Ida_Hahn-Hahn_-_Peregrin_(1864).txt,3077,Alles kam ihr verändert vor!,no_space
1593,,Franz_Kafka_-_Heimkehr_(1920).txt,2,"Ich bin zurückgekehrt, ich habe den Flur durchschritten und blicke mich um.",action_space
1594,,Ernst_von_Wolzogen_-_Das_dritte_Geschlecht_(1899).txt,2282,"Sie streckte sich
lang aus im Bett und löschte die Kerze aus, aber das Kruzifix behielt sie in
der Hand.",action_space
1595,,Joseph_von_Eichendorff_-_Viel_Lärmen_um_Nichts_(1833).txt,385,"allmählich wuchs und wuchs oben ein Brausen,
Knarren und Rücken, endlich flog der Mond in einem großen Bogen über den
Himmel, die Milchstraße drehte sich wie ein ungeheures Feuerrad, erst langsam,
dann immer schneller und wilder in entsetzlichem Schwunge, daß er vor Schwindel
zu Boden stürzte.",perceived_space
1596,,Paul_Heyse_-_Gegen_den_Strom_(1907).txt,2863,"Wenn Sie so wären, wie Sie sein
sollten und wie ich Sie wünschte, da ich Sie als meinen Freund betrachtet habe,
so würde Sie die neue Wendung im Schicksal unsres teuren Priors dazu angeregt
haben, nun auch ihrerseits das Leben wieder frisch und fröhlich anzufassen,
statt hier ruhig in Ihrem »Schmollwinkel« weiter zu vegetieren und es als einen
Erfolg, des Schweißes der Edeln wert, anzusehen, wenn Sie wieder irgendein
Polemonium entdecken.",no_space
1597,,Theodor_Storm_-_Eine_Halligfahrt_(1871).txt,393,"Aus seinem Wohnzimmer, welches
sich im oberen Stock befand, sah man durch einige davorstehende Lindenbäume
über ein paar grüne Felder auf die Heide, die sich damals noch weit nach Westen
hinauszog.",visual_space
1598,,ETA_Hoffmann_-_Rat_Krespel_(1818).txt,137,"– Ihr gesteht, daß es in meiner Lage nicht möglich
war, den Rat zu prügeln, welches doch eigentlich hätte geschehen müssen.",no_space
1599,,Ödön_von_Horváth_-_Die_stille_Revolution_(1938).txt,1419,"Der Gast, der an dem Tische saß, trug eine blaue Brille und hatte einen
Vollbart.",descriptive_space
1600,,,-1,"Und es ist, noch einmal, ein Gruss von dort!",no_space
1601,,Johanna_Spyri_-_Moni_der_Geißbub_(1887).txt,392,"Warum
singst du denn gar nicht mehr?« – da wandte er sich scheu ab und sagte: »Ich
kann nicht.«",no_space
1602,,Adolf_Schmitthenner_-_Der_Ad'm_(1887).txt,182,Nur der hagenbüchene Stock stand noch im Winkel.,descriptive_space
1603,,Heinrich_Heine_-_Der_Rabbi_von_Bacherach_(1840).txt,146,"Die hohen Türme einer großen Stadt erhoben sich , und der stumme Wilhelm stand mit der Hakenstange aufrecht in dem Kahne und leitete denselben durch das lustige Gewühl vieler buntbewimpelten Schiffe , deren Mannschaft entweder müßig hinabschaute auf die Vorbeifahrenden , oder vielhändig beschäftigt war mit dem Ausladen von Kisten , Ballen und Fässern , die auf kleineren Fahrzeugen an das Land gebracht wurden ;",action_space
1604,,Charlotte_Niese_-_Das_Tagebuch_der_Ottony_von_Kelchberg_(1909).txt,104,"Dieser Schloßpark
gefällt mir gut.",perceived_space
1605,,Arthur_Schnitzler_-_Der_Weg_ins_Freie_(1908).txt,385,Er sah zwei fragende Augenpaare auf sich gerichtet.,no_space
1606,,Johann_Gabriel_Seidl_-_Die_Schweden_vor_Olmütz_(1843).txt,28,"Valentin starrte noch immer
teilnahmlos auf den Boden, als ob er alle Spalten und Astlöcher der kotbelegten
Dielen zählen wollte.",perceived_space
1607,,Carl_Spindler_-_Herbstviolen_(1834).txt,144,"Fröhliches Getümmel wogte hin und her auf dem grünen Abhang, wo sich, zum
Dörfchen Szluka gehörig, ein neues Haus erhob.",perceived_space
1608,,Ernst_von_Wolzogen_-_Die_Gloria-Hose_(1897).txt,260,"Er machte wieder eine kleine Pause, ließ seine Blicke über die andächtige
Versammlung schweifen und richtete sie dann mit einem gewissen Triumph auf den
Superintendenten, der sehr unruhig und rot wurde, denn nach den schon erlebten
Unglaublichkeiten war er darauf gefaßt, sich selbst der Gemeinde als Wolf
vorgestellt zu sehen.",visual_space
1609,,Adalbert_Stifter_-_Bergkristall_(1853).txt,42,"Dann sendet der Berg von seinen
Schneeflächen die Wasser ab, weiche einen See in seinen Hochwäldern speisen und
den Bach erzeugen, der lustig durch das Tal strömt, die Brettersäge, die
Mahlmühle und andere kleine Werke treibt, das Dorf reinigt und das Vieh tränkt.",perceived_space
1610,,Paul_Scheerbart_-_Liwûna_und_Kaidôh_(1902).txt,698,"Als ihm die Besinnung wiederkehrt, sieht er um sich alle Lüfte voll Wolken, und
die Wolken jagen sich wie die Windhunde – es blitzt und donnert ohne Pausen –
der Sturm heult und pfeift und knurrt und kreischt auf – Liwûnas goldene
Gewänder flattern und rauschen und knallen und knirschen.",perceived_space
1611,,Hugo_Marti_-_Das_Kirchlein_zu_den_sieben_Wundern_(1922).txt,267,"Dort aber knäuelte sich vor seinem Pferd eine dichte Menge, die sich bald still
wie Sonnenglut, bald schreiend wie Frühlingsföhn um einen hageren Mönch
herumdrängte.",perceived_space
1612,,Heinrich_Laube_-_Ein_Liebespaar_(1837).txt,43,"Sie war vom
vielen Tanzen ermüdet, und das ist immer ein Vortheil für den Herrn, der nicht
blos tanzen will.",no_space
1613,,,-1,"»Wir bekommen ihn frei«, schrie Berger, »wenn nur der
Magnet nicht nass wird!« – Hindernisse zu bekämpfen, kämpfen gegen das Wasser
ohne Brücke, gegen den Sand, gegen die Kälte, gegen die Dunkelheit.",action_space
1614,,Gustav_Meyrink_-_Wie_Dr._Hiob_Paupersum_seiner_Tochter_rote_Rosen_schenkte_(1913).txt,141,"»Was reden Sie da für
Zeug zusammen?« fuhr er unwirsch auf.",no_space
1615,,Heinrich_Seidel_-_Eine_Weihnachtsgeschichte_(1880).txt,112,"Es war noch nicht Tauwetter, allein durch die
Stille der Luft erschien es wärmer, als es war, und die Sonne hatte am Tage so
viel Macht, daß sie die gefrorene Erde an der Oberfläche auftaute.",perceived_space
1616,,Max_Dauthendey_-_Geschichten_aus_den_vier_Winden_(1915).txt,1066,"Einmal habe ich von Claudia, welche die Frau eines meiner Freunde ist, und mit
der mich nur rein freundschaftliche Beziehungen verbinden, ein wenig
ehebrecherisch geträumt.",no_space
1617,,Jean_Paul_-_Die_unsichtbare_Loge_(1793).txt,17,Fünfter Sektor oder Ausschnitt : Auferstehung,no_space
1618,,Arthur_Schnitzler_-_Flucht_in_die_Finsternis_(1931).txt,81,"Nun erst merkte er, daß er sich in demselben
Zimmer befand, das die Geliebte seines Freundes Höhnburg vor so vielen Jahren
bewohnt hatte;",perceived_space
1619,,,-1,"er hob den Fuß und trat auf sie, da kam Blut; überall, der ganze Boden
war voll Blut; in den Lüften aber kreisten die Raben, und mit einemmale fuhr's
ihm wie ein Dolchstich durch die Seele, denn sie schrieen: »Dieb! Dieb!« mit
derselben krächzenden Stimme, wie die alte Frau, und alle Leute hörten's; sie
standen herum und zeigten auf ihn, und er las es ihnen an den Lippen ab:",perceived_space
1620,,Wilhelm_Jensen_-_Nach_Sonnenuntergang_–_Erstes_Buch_(1879).txt,1015,"Erich Billrod bewohnte zwei äußerst geräumige Zimmer in dem Erdgeschoß , sehr einfach mit altväterischen Möbeln ausgestattet , doch die Menge der von oben bis unten beladenen Büchergestelle , welche fast rundum die Wände verdeckten , lieh den Räumen eine gewisse Feierlichkeit , die mich bei dem Eintreten jedesmal mit einer eigentümlichen Stimmung überkam .",perceived_space
1621,,,-1,"An fetten Fischen verdirbt man sich den Ma-a-gen, pflegte er zu sagen.",no_space
1622,,Theodor_Storm_-_Zur_Chronik_von_Grieshuus_(1884).txt,323,"Mit seinem oberen Stockwerke überragte es
die hohe Mauer, welche zum Schutz gegen streifendes Raubgetier den
davorliegenden Hof umschloß;",descriptive_space
1623,,Jakob_Wassermann_-_Melusine_(1896).txt,59,"Das Auf-
und Zuklappen der Türen hatte ihren Schlaf verscheucht.",perceived_space
1624,,,-1,"Ganz entfernt bellte ein Hund; – aber wie entfernt! Nur wenn sie achtsam lauschte, hörte sie es hin und wieder.",perceived_space
1625,,Adelbert_von_Chamisso_-_Peter_Schlemihls_wundersame_Geschichte_(1813).txt,110,"Ein verdammter buckeliger Schlingel, ich seh ihn
noch, hatte es gleich weg, daß mir ein Schatten fehle.",no_space
1626,,Ludwig_Ganghofer_-_Die_Mühle_am_Fundensee_(1880).txt,33,"Aber da stand er wie zu Stein geworden – auf der ihm gegenüberliegenden
Felsenhöhe des Klunkerers war ein Schuß gefallen.",perceived_space
1627,,Walther_Harich_-_Der_Aufstieg_(1972).txt,2002,"Daß Reuschhagen aufgetaut und in lustigster Stimmung war, verschlug allerdings
wenig.",no_space
1628,,Edmund_Hoefer_-_Das_Wyler_Schlößchen_(1865).txt,1386,"Und indem erschallte durch die momentane
Stille des aussetzenden Sturms von draußen noch einmal der grelle,
langausholende Schrei einer Frauenstimme, der ihn bei seinem ersten Schallen
unterbrochen und emporgejagt hatte.",perceived_space
